Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année,Nombre d habitants,Nom Département
nan,AVIGNON,101,19.0,0,0,84,84AVIGNON,84007,2018,96000.0,0
nan,BEDARRIDES,5,1.0,0,0,84,84BEDARRIDES,84016,2018,5086.0,0
nan,CADENET,4,0.0,0,0,84,84CADENET,84026,2018,4250.0,0
nan,CADEROUSSE,2,0.0,0,0,84,84CADEROUSSE,84027,2018,2787.0,0
nan,CAMARET SUR AIGUES,4,0.0,0,0,84,84CAMARET SUR AIGUES,84029,2018,4659.0,0
nan,CAROMB,3,1.0,1,0,84,84CAROMB,84030,2018,3360.0,0
nan,CARPENTRAS,29,14.0,0,0,84,84CARPENTRAS,84031,2018,27788.0,0
nan,CAUMONT SUR DURANCE,3,2.0,0,0,84,84CAUMONT SUR DURANCE,84034,2018,4718.0,0
nan,CAVAILLON,34,4.0,0,2,84,84CAVAILLON,84035,2018,26985.0,0
nan,CHATEAUNEUF DE GADAGNE,3,1.0,0,0,84,84CHATEAUNEUF DE GADAGNE,84036,2018,3400.0,0
nan,CHATEAUNEUF DU PAPE,2,0.0,0,0,84,84CHATEAUNEUF DU PAPE,84037,2018,2100.0,0
nan,GRILLON,1,0.0,0,0,84,84GRILLON,84053,2018,1800.0,0
nan,JONQUIERES,4,1.0,0,1,84,84JONQUIERES,84056,2018,5600.0,0
nan,TOUR D AIGUES,2,1.0,0,0,84,84TOUR D AIGUES,84133,2018,4200.0,0
nan,LAURIS,2,1.0,0,0,84,84LAURIS,84065,2018,3789.0,0
nan,PONTET,21,5.0,0,1,84,84PONTET,84092,2018,17900.0,0
nan,THOR,9,0.0,0,0,84,84THOR,84132,2018,9200.0,0
nan,TAILLADES,1,0.0,0,0,84,84TAILLADES,84131,2018,1968.0,0
nan,MALAUCENE,1,2.0,0,0,84,84MALAUCENE,84069,2018,2804.0,0
nan,MONDRAGON,2,2.0,0,0,84,84MONDRAGON,84078,2018,3898.0,0
nan,MORIERES LES AVIGNON,7,0.0,0,0,84,84MORIERES LES AVIGNON,84081,2018,8419.0,0
nan,MORMOIRON,1,0.0,0,0,84,84MORMOIRON,84082,2018,1932.0,0
nan,MORNAS,2,0.0,0,0,84,84MORNAS,84083,2018,2453.0,0
nan,ORANGE,34,4.0,0,1,84,84ORANGE,84087,2018,29856.0,0
nan,PERNES LES FONTAINES,7,3.0,0,0,84,84PERNES LES FONTAINES,84088,2018,9500.0,0
nan,PERTUIS,14,2.0,1,0,84,84PERTUIS,84089,2018,20177.0,0
nan,PIOLENC,3,2.0,0,0,84,84PIOLENC,84091,2018,5253.0,0
nan,ROBION,2,0.0,0,0,84,84ROBION,84099,2018,4474.0,0
nan,ROUSSILLON,2,0.0,0,0,84,84ROUSSILLON,84102,2018,1360.0,0
nan,SAINT DIDIER,2,0.0,0,0,84,84SAINT DIDIER,84108,2018,2136.0,0
nan,SAINT SATURNIN LES AVIGNON,3,1.0,0,0,84,84SAINT SATURNIN LES AVIGNON,84119,2018,4916.0,0
nan,SARRIANS,3,0.0,2,0,84,84SARRIANS,84122,2018,6041.0,0
nan,SEGURET,1,0.0,0,0,84,84SEGURET,84126,2018,876.0,0
nan,SERIGNAN DU COMTAT,1,0.0,0,0,84,84SERIGNAN DU COMTAT,84127,2018,2635.0,0
nan,SORGUES,28,12.0,0,0,84,84SORGUES,84129,2018,18500.0,0
nan,UCHAUX,1,0.0,0,0,84,84UCHAUX,84135,2018,1671.0,0
nan,VAISON LA ROMAINE,1,3.0,0,0,84,84VAISON LA ROMAINE,84137,2018,6072.0,0
nan,VALREAS,13,3.0,0,0,84,84VALREAS,84138,2018,9520.0,0
nan,VEDENE,11,4.0,0,0,84,84VEDENE,84141,2018,11800.0,0
nan,VELLERON,2,1.0,0,0,84,84VELLERON,84142,2018,3000.0,0
nan,AIZENAY,3,0.0,0,0,85,85AIZENAY,85003,2018,9815.0,0
nan,ANGLES,2,0.0,0,0,85,85ANGLES,85004,2018,2760.0,0
nan,BEAUVOIR SUR MER,2,0.0,0,0,85,85BEAUVOIR SUR MER,85018,2018,3985.0,0
nan,BENET,1,0.0,0,0,85,85BENET,85020,2018,4029.0,0
nan,BOIS DE CENE,1,0.0,0,0,85,85BOIS DE CENE,85024,2018,1996.0,0
nan,BRETIGNOLLES SUR MER,2,1.0,0,0,85,85BRETIGNOLLES SUR MER,85035,2018,4560.0,0
nan,CHALLANS,4,0.0,0,0,85,85CHALLANS,85047,2018,21000.0,0
nan,CHANTONNAY,2,0.0,0,0,85,85CHANTONNAY,85051,2018,8300.0,0
nan,ESSARTS EN BOCAGE,1,0.0,0,0,85,85ESSARTS EN BOCAGE,85084,2018,8804.0,0
nan,FONTENAY LE COMTE,5,0.0,0,0,85,85FONTENAY LE COMTE,85092,2018,14000.0,0
nan,GRUES,0,0.0,1,0,85,85GRUES,85104,2018,841.0,0
nan,AIGUILLON SUR MER,1,0.0,0,0,85,85AIGUILLON SUR MER,85001,2018,2134.0,0
nan,EPINE,0,1.0,0,0,85,85EPINE,85083,2018,1681.0,0
nan,ILE D YEU,2,6.0,0,0,85,85ILE D YEU,85113,2018,4700.0,0
nan,CHATAIGNERAIE,1,0.0,0,0,85,85CHATAIGNERAIE,85059,2018,2860.0,0
nan,FERRIERE,1,0.0,0,0,85,85FERRIERE,85089,2018,5400.0,0
nan,GARNACHE,1,0.0,0,0,85,85GARNACHE,85096,2018,5053.0,0
nan,GUERINIERE,0,1.0,0,0,85,85GUERINIERE,85106,2018,1365.0,0
nan,ROCHE SUR YON,16,7.0,0,2,85,85ROCHE SUR YON,85191,2018,54000.0,0
nan,TRANCHE SUR MER,4,5.0,0,0,85,85TRANCHE SUR MER,85294,2018,2907.0,0
nan,POIRE SUR VIE,2,0.0,0,0,85,85POIRE SUR VIE,85178,2018,9000.0,0
nan,HERBIERS,5,2.0,0,0,85,85HERBIERS,85109,2018,16000.0,0
nan,SABLES D OLONNE,17,4.0,0,0,85,85SABLES D OLONNE,85194,2018,43219.0,0
nan,LUCON,4,1.0,0,0,85,85LUCON,85128,2018,9200.0,0
nan,NALLIERS,0,0.0,1,0,85,85NALLIERS,85159,2018,2350.0,0
nan,NOIRMOUTIER EN L ILE,3,2.0,0,0,85,85NOIRMOUTIER EN L ILE,85163,2018,5000.0,0
nan,NOTRE DAME DE MONTS,1,0.0,0,0,85,85NOTRE DAME DE MONTS,85164,2018,2113.0,0
nan,POUZAUGES,1,0.0,0,0,85,85POUZAUGES,85182,2018,5713.0,0
nan,SAINT GILLES CROIX DE VIE,4,1.0,0,0,85,85SAINT GILLES CROIX DE VIE,85222,2018,7530.0,0
nan,SAINT HILAIRE DE RIEZ,3,2.0,0,0,85,85SAINT HILAIRE DE RIEZ,85226,2018,11222.0,0
nan,SAINT JEAN DE MONTS,4,2.0,0,0,85,85SAINT JEAN DE MONTS,85234,2018,8847.0,0
nan,SAINT MICHEL EN L HERM,1,0.0,0,0,85,85SAINT MICHEL EN L HERM,85255,2018,2356.0,0
nan,SAINT VINCENT SUR JARD,1,0.0,0,0,85,85SAINT VINCENT SUR JARD,85278,2018,1303.0,0
nan,TALMONT SAINT HILAIRE,2,1.0,0,0,85,85TALMONT SAINT HILAIRE,85288,2018,8000.0,0
nan,BUXEROLLES,2,1.0,0,0,86,86BUXEROLLES,86041,2018,10022.0,0
nan,CHATELLERAULT,9,4.0,0,0,86,86CHATELLERAULT,86066,2018,31500.0,0
nan,CHAUVIGNY,3,0.0,0,0,86,86CHAUVIGNY,86070,2018,7209.0,0
nan,GENCAY,0,1.0,0,0,86,86GENCAY,86103,2018,1733.0,0
nan,JAUNAY MARIGNY,2,0.0,0,0,86,86JAUNAY MARIGNY,86115,2018,7698.0,0
nan,ROCHE POSAY,1,0.0,0,0,86,86ROCHE POSAY,86207,2018,1551.0,0
nan,LOUDUN,2,0.0,0,0,86,86LOUDUN,86137,2018,6740.0,0
nan,MIGNE AUXANCES,1,0.0,0,0,86,86MIGNE AUXANCES,86158,2018,6087.0,0
nan,MIREBEAU,1,0.0,0,0,86,86MIREBEAU,86160,2018,2213.0,0
nan,MONTMORILLON,2,0.0,0,0,86,86MONTMORILLON,86165,2018,6507.0,0
nan,NAINTRE,0,1.0,0,0,86,86NAINTRE,86174,2018,6017.0,0
nan,NEUVILLE DE POITOU,1,0.0,0,0,86,86NEUVILLE DE POITOU,86177,2018,5400.0,0
nan,POITIERS,21,15.0,0,0,86,86POITIERS,86194,2018,90000.0,0
nan,SAINT BENOIT,3,1.0,0,0,86,86SAINT BENOIT,86214,2018,7200.0,0
nan,SAINT GEORGES LES BAILLARGEAUX,1,0.0,0,0,86,86SAINT GEORGES LES BAILLARGEAUX,86222,2018,4000.0,0
nan,DORAT,0,1.0,0,0,87,87DORAT,87059,2018,1703.0,0
nan,FEYTIAT,2,0.0,0,0,87,87FEYTIAT,87065,2018,6156.0,0
nan,LIMOGES,73,16.0,0,0,87,87LIMOGES,87085,2018,133627.0,0
nan,MAGNAC LAVAL,1,0.0,0,0,87,87MAGNAC LAVAL,87089,2018,1751.0,0
nan,SAINT JUNIEN,0,1.0,1,0,87,87SAINT JUNIEN,87154,2018,11156.0,0
nan,SAINT LEONARD DE NOBLAT,1,0.0,0,0,87,87SAINT LEONARD DE NOBLAT,87161,2018,4633.0,0
nan,SAINT YRIEIX LA PERCHE,2,0.0,0,0,87,87SAINT YRIEIX LA PERCHE,87187,2018,6813.0,0
nan,BRUYERES,2,0.0,0,0,88,88BRUYERES,88078,2018,3211.0,0
nan,CHARMES,3,1.0,0,0,88,88CHARMES,88090,2018,4749.0,0
nan,CORNIMONT,1,0.0,0,0,88,88CORNIMONT,88116,2018,3394.0,0
nan,DEYVILLERS,0,0.0,1,0,88,88DEYVILLERS,88132,2018,1514.0,0
nan,ELOYES,1,0.0,0,0,88,88ELOYES,88158,2018,3364.0,0
nan,EPINAL,11,0.0,0,0,88,88EPINAL,88160,2018,33977.0,0
nan,FRAIZE,1,0.0,0,0,88,88FRAIZE,88181,2018,3062.0,0
nan,GERARDMER,6,0.0,0,0,88,88GERARDMER,88196,2018,8988.0,0
nan,GOLBEY,3,2.0,0,0,88,88GOLBEY,88209,2018,8861.0,0
nan,BRESSE,2,1.0,0,0,88,88BRESSE,88075,2018,4464.0,0
nan,VAL D AJOL,1,0.0,0,0,88,88VAL D AJOL,88487,2018,4051.0,0
nan,NEUFCHATEAU,4,0.0,0,1,88,88NEUFCHATEAU,88321,2018,6903.0,0
nan,PLAINFAING,0,0.0,1,0,88,88PLAINFAING,88349,2018,1757.0,0
nan,PLOMBIERES LES BAINS,1,0.0,0,0,88,88PLOMBIERES LES BAINS,88351,2018,1776.0,0
nan,RAMBERVILLERS,5,0.0,0,1,88,88RAMBERVILLERS,88367,2018,5692.0,0
nan,RAON L ETAPE,4,2.0,1,0,88,88RAON L ETAPE,88372,2018,6585.0,0
nan,REMIREMONT,4,0.0,0,0,88,88REMIREMONT,88383,2018,8120.0,0
nan,SAINT DIE DES VOSGES,16,9.0,0,0,88,88SAINT DIE DES VOSGES,88413,2018,21387.0,0
nan,SAINT ETIENNE LES REMIREMONT,1,0.0,0,0,88,88SAINT ETIENNE LES REMIREMONT,88415,2018,3981.0,0
nan,SAINT NABORD,1,0.0,0,0,88,88SAINT NABORD,88429,2018,4295.0,0
nan,SENONES,1,0.0,0,0,88,88SENONES,88451,2018,2527.0,0
nan,VAGNEY,1,0.0,0,0,88,88VAGNEY,88486,2018,4060.0,0
nan,VITTEL,5,0.0,0,0,88,88VITTEL,88516,2018,5334.0,0
nan,XONRUPT LONGEMER,0,0.0,1,0,88,88XONRUPT LONGEMER,88531,2018,1609.0,0
nan,APPOIGNY,1,0.0,0,0,89,89APPOIGNY,89013,2018,3206.0,0
nan,AUXERRE,8,5.0,0,0,89,89AUXERRE,89024,2018,36569.0,0
nan,AVALLON,3,0.0,0,0,89,89AVALLON,89025,2018,7053.0,0
nan,BRIENON SUR ARMANCON,1,0.0,0,0,89,89BRIENON SUR ARMANCON,89055,2018,3233.0,0
nan,CHABLIS,3,1.0,0,0,89,89CHABLIS,89068,2018,2370.0,0
nan,CHAMPS SUR YONNE,0,0.0,1,0,89,89CHAMPS SUR YONNE,89077,2018,1688.0,0
nan,CHARNY OREE DE PUISAYE,1,0.0,1,0,89,89CHARNY OREE DE PUISAYE,89086,2018,5133.0,0
nan,CHENY,1,0.0,0,0,89,89CHENY,89099,2018,2536.0,0
nan,FLEURY LA VALLEE,0,0.0,1,0,89,89FLEURY LA VALLEE,89167,2018,1142.0,0
nan,JOIGNY,4,1.0,0,0,89,89JOIGNY,89206,2018,9997.0,0
nan,MALAY LE GRAND,0,0.0,1,0,89,89MALAY LE GRAND,89239,2018,1590.0,0
nan,MIGENNES,5,0.0,0,0,89,89MIGENNES,89257,2018,7198.0,0
nan,MONETEAU,2,0.0,0,0,89,89MONETEAU,89263,2018,4074.0,0
nan,PARON,2,0.0,0,0,89,89PARON,89287,2018,4975.0,0
nan,PONT SUR YONNE,1,0.0,0,0,89,89PONT SUR YONNE,89309,2018,3469.0,0
nan,ROGNY LES SEPT ECLUSES,0,0.0,1,0,89,89ROGNY LES SEPT ECLUSES,89324,2018,733.0,0
nan,SAINT BRIS LE VINEUX,0,0.0,1,0,89,89SAINT BRIS LE VINEUX,89337,2018,1083.0,0
nan,SAINT CLEMENT,2,0.0,0,0,89,89SAINT CLEMENT,89338,2018,2899.0,0
nan,SAINT FLORENTIN,4,0.0,0,0,89,89SAINT FLORENTIN,89345,2018,4572.0,0
nan,SAINT GEORGES SUR BAULCHE,1,0.0,0,0,89,89SAINT GEORGES SUR BAULCHE,89346,2018,3420.0,0
nan,SAINT VALERIEN,0,0.0,1,0,89,89SAINT VALERIEN,89370,2018,1707.0,0
nan,SENS,13,5.0,0,0,89,89SENS,89387,2018,56568.0,0
nan,TONNERRE,2,1.0,0,0,89,89TONNERRE,89418,2018,4998.0,0
nan,TOUCY,0,1.0,1,0,89,89TOUCY,89419,2018,2870.0,0
nan,VAL DE MERCY,0,1.0,0,0,89,89VAL DE MERCY,89426,2018,406.0,0
nan,VILLENEUVE LA GUYARD,1,0.0,0,0,89,89VILLENEUVE LA GUYARD,89460,2018,3481.0,0
nan,VILLENEUVE SUR YONNE,3,0.0,0,0,89,89VILLENEUVE SUR YONNE,89464,2018,5385.0,0
nan,BELFORT,28,19.0,8,1,90,90BELFORT,90010,2018,49000.0,0
nan,VALDOIE,2,0.0,0,0,90,90VALDOIE,90099,2018,5657.0,0
nan,BALLAINVILLIERS,1,0.0,0,0,91,91BALLAINVILLIERS,91044,2018,4581.0,0
nan,BIEVRES,2,2.0,0,0,91,91BIEVRES,91064,2018,4609.0,0
nan,BRETIGNY SUR ORGE,8,4.0,0,1,91,91BRETIGNY SUR ORGE,91103,2018,26702.0,0
nan,BREUILLET,3,0.0,0,0,91,91BREUILLET,91105,2018,8419.0,0
nan,BREUX JOUY,0,1.0,0,0,91,91BREUX JOUY,91106,2018,1247.0,0
nan,BRIERES LES SCELLES,0,0.0,1,0,91,91BRIERES LES SCELLES,91109,2018,1216.0,0
nan,BRIIS SOUS FORGES,0,1.0,0,0,91,91BRIIS SOUS FORGES,91111,2018,3600.0,0
nan,BRUNOY,4,7.0,0,0,91,91BRUNOY,91114,2018,27000.0,0
nan,BUNO BONNEVAUX,0,0.0,1,0,91,91BUNO BONNEVAUX,91121,2018,471.0,0
nan,BURES SUR YVETTE,1,1.0,0,0,91,91BURES SUR YVETTE,91122,2018,10000.0,0
nan,CHAMPLAN,2,0.0,0,0,91,91CHAMPLAN,91136,2018,2844.0,0
nan,CHILLY MAZARIN,10,3.0,0,1,91,91CHILLY MAZARIN,91161,2018,20133.0,0
nan,CORBEIL ESSONNES,22,12.0,0,1,91,91CORBEIL ESSONNES,91174,2018,54907.0,0
nan,CROSNE,9,0.0,0,0,91,91CROSNE,91191,2018,9250.0,0
nan,D HUISON LONGUEVILLE,0,0.0,1,0,91,91D HUISON LONGUEVILLE,91198,2018,1524.0,0
nan,DOURDAN,3,0.0,0,0,91,91DOURDAN,91200,2018,10507.0,0
nan,DRAVEIL,2,0.0,0,0,91,91DRAVEIL,91201,2018,29279.0,0
nan,EPINAY SOUS SENART,10,2.0,0,1,91,91EPINAY SOUS SENART,91215,2018,12000.0,0
nan,EPINAY SUR ORGE,3,0.0,0,0,91,91EPINAY SUR ORGE,91216,2018,11000.0,0
nan,ETAMPES,8,9.0,0,0,91,91ETAMPES,91223,2018,25000.0,0
nan,ETIOLLES,3,0.0,0,0,91,91ETIOLLES,91225,2018,3400.0,0
nan,FONTENAY LES BRIIS,1,0.0,0,0,91,91FONTENAY LES BRIIS,91243,2018,2100.0,0
nan,GIF SUR YVETTE,8,2.0,0,0,91,91GIF SUR YVETTE,91272,2018,23000.0,0
nan,IGNY,2,0.0,0,0,91,91IGNY,91312,2018,10035.0,0
nan,COUDRAY MONTCEAUX,5,0.0,0,0,91,91COUDRAY MONTCEAUX,91179,2018,5000.0,0
nan,PLESSIS PATE,2,0.0,0,0,91,91PLESSIS PATE,91494,2018,4000.0,0
nan,ULIS,13,4.0,0,0,91,91ULIS,91692,2018,25146.0,0
nan,LEUVILLE SUR ORGE,1,0.0,0,0,91,91LEUVILLE SUR ORGE,91333,2018,4500.0,0
nan,LIMOURS,1,0.0,0,0,91,91LIMOURS,91338,2018,6865.0,0
nan,LINAS,2,1.0,0,0,91,91LINAS,91339,2018,6959.0,0
nan,LISSES,3,3.0,0,0,91,91LISSES,91340,2018,7770.0,0
nan,LONGJUMEAU,11,8.0,0,0,91,91LONGJUMEAU,91345,2018,21618.0,0
nan,LONGPONT SUR ORGE,2,0.0,0,0,91,91LONGPONT SUR ORGE,91347,2018,6362.0,0
nan,MARCOUSSIS,3,1.0,0,0,91,91MARCOUSSIS,91363,2018,8132.0,0
nan,MAROLLES EN HUREPOIX,2,0.0,0,0,91,91MAROLLES EN HUREPOIX,91376,2018,5353.0,0
nan,MASSY,22,15.0,0,4,91,91MASSY,91377,2018,49000.0,0
nan,MENNECY,9,3.0,0,3,91,91MENNECY,91386,2018,13659.0,0
nan,MILLY LA FORET,3,0.0,0,0,91,91MILLY LA FORET,91405,2018,4758.0,0
nan,PALAISEAU,12,4.0,0,0,91,91PALAISEAU,91477,2018,34000.0,0
nan,PARAY VIEILLE POSTE,10,0.0,0,0,91,91PARAY VIEILLE POSTE,91479,2018,7400.0,0
nan,PRUNAY SUR ESSONNE,0,0.0,1,0,91,91PRUNAY SUR ESSONNE,91507,2018,315.0,0
nan,RIS ORANGIS,13,3.0,0,2,91,91RIS ORANGIS,91521,2018,30000.0,0
nan,SACLAY,2,0.0,0,0,91,91SACLAY,91534,2018,4000.0,0
nan,SAINT CHERON,2,0.0,0,0,91,91SAINT CHERON,91540,2018,5000.0,0
nan,SAINTE GENEVIEVE DES BOIS,0,4.0,0,0,91,91SAINTE GENEVIEVE DES BOIS,91549,2018,35859.0,0
nan,SAINT GERMAIN LES ARPAJON,4,0.0,0,2,91,91SAINT GERMAIN LES ARPAJON,91552,2018,12.0,0
nan,SAINT GERMAIN LES CORBEIL,11,1.0,0,1,91,91SAINT GERMAIN LES CORBEIL,91553,2018,7477.0,0
nan,SAINT PIERRE DU PERRAY,7,0.0,0,0,91,91SAINT PIERRE DU PERRAY,91573,2018,11000.0,0
nan,SAINT VRAIN,0,1.0,0,0,91,91SAINT VRAIN,91579,2018,3500.0,0
nan,SAVIGNY SUR ORGE,7,4.0,0,1,91,91SAVIGNY SUR ORGE,91589,2018,36307.0,0
nan,SOISY SUR SEINE,6,0.0,0,0,91,91SOISY SUR SEINE,91600,2018,7200.0,0
nan,VARENNES JARCY,1,0.0,0,0,91,91VARENNES JARCY,91631,2018,2312.0,0
nan,VERRIERES LE BUISSON,3,3.0,0,0,91,91VERRIERES LE BUISSON,91645,2018,16700.0,0
nan,VERT LE GRAND,1,0.0,0,0,91,91VERT LE GRAND,91648,2018,2401.0,0
nan,VERT LE PETIT,0,0.0,1,0,91,91VERT LE PETIT,91649,2018,2779.0,0
nan,VIGNEUX SUR SEINE,11,4.0,0,1,91,91VIGNEUX SUR SEINE,91657,2018,31256.0,0
nan,VILLABE,4,1.0,0,0,91,91VILLABE,91659,2018,5430.0,0
nan,VILLEBON SUR YVETTE,6,0.0,0,0,91,91VILLEBON SUR YVETTE,91661,2018,10472.0,0
nan,VIRY CHATILLON,7,3.0,0,0,91,91VIRY CHATILLON,91687,2018,30575.0,0
nan,WISSOUS,8,0.0,0,0,91,91WISSOUS,91689,2018,76870.0,0
nan,YERRES,18,7.0,0,0,91,91YERRES,91691,2018,28934.0,0
nan,ASNIERES SUR SEINE,57,23.0,0,2,92,92ASNIERES SUR SEINE,92004,2018,87500.0,0
nan,BAGNEUX,5,5.0,0,0,92,92BAGNEUX,92007,2018,39075.0,0
nan,BOIS COLOMBES,23,17.0,0,0,92,92BOIS COLOMBES,92009,2018,30000.0,0
nan,BOULOGNE BILLANCOURT,35,42.0,0,0,92,92BOULOGNE BILLANCOURT,92012,2018,117931.0,0
nan,BOURG LA REINE,8,3.0,0,0,92,92BOURG LA REINE,92014,2018,19945.0,0
nan,CHATENAY MALABRY,7,3.0,0,0,92,92CHATENAY MALABRY,92019,2018,33757.0,0
nan,CHATILLON,18,7.0,0,0,92,92CHATILLON,92020,2018,37089.0,0
nan,CLAMART,21,9.0,0,1,92,92CLAMART,92023,2018,53000.0,0
nan,COLOMBES,61,32.0,0,3,92,92COLOMBES,92025,2018,84248.0,0
nan,COURBEVOIE,53,10.0,0,0,92,92COURBEVOIE,92026,2018,87000.0,0
nan,FONTENAY AUX ROSES,12,1.0,0,0,92,92FONTENAY AUX ROSES,92032,2018,23500.0,0
nan,GARENNE COLOMBES,11,11.0,0,0,92,92GARENNE COLOMBES,92035,2018,29680.0,0
nan,PLESSIS ROBINSON,26,6.0,0,4,92,92PLESSIS ROBINSON,92060,2018,29192.0,0
nan,LEVALLOIS PERRET,69,40.0,0,0,92,92LEVALLOIS PERRET,92044,2018,65000.0,0
nan,MALAKOFF,5,3.0,0,0,92,92MALAKOFF,92046,2018,30000.0,0
nan,MEUDON,11,0.0,0,0,92,92MEUDON,92048,2018,45000.0,0
nan,MONTROUGE,14,2.0,0,0,92,92MONTROUGE,92049,2018,50000.0,0
nan,PUTEAUX,56,36.0,0,2,92,92PUTEAUX,92062,2018,45146.0,0
nan,RUEIL MALMAISON,57,16.0,0,2,92,92RUEIL MALMAISON,92063,2018,78195.0,0
nan,SAINT CLOUD,4,10.0,0,0,92,92SAINT CLOUD,92064,2018,29362.0,0
nan,SCEAUX,4,4.0,0,0,92,92SCEAUX,92071,2018,19856.0,0
nan,SURESNES,20,5.0,0,0,92,92SURESNES,92073,2018,50999.0,0
nan,VANVES,5,0.0,0,0,92,92VANVES,92075,2018,28700.0,0
nan,VILLENEUVE LA GARENNE,4,3.0,0,0,92,92VILLENEUVE LA GARENNE,92078,2018,26000.0,0
nan,AUBERVILLIERS,13,8.0,0,0,93,93AUBERVILLIERS,93001,2018,84327.0,0
nan,AULNAY SOUS BOIS,76,4.0,0,1,93,93AULNAY SOUS BOIS,93005,2018,84174.0,0
nan,BOBIGNY,25,4.0,0,0,93,93BOBIGNY,93008,2018,52020.0,0
nan,BONDY,7,9.0,0,0,93,93BONDY,93010,2018,53686.0,0
nan,EPINAY SUR SEINE,14,5.0,0,3,93,93EPINAY SUR SEINE,93031,2018,55008.0,0
nan,COURNEUVE,11,6.0,0,0,93,93COURNEUVE,93027,2018,41956.0,0
nan,PRE SAINT GERVAIS,7,0.0,0,0,93,93PRE SAINT GERVAIS,93061,2018,17779.0,0
nan,LILAS,9,5.0,0,0,93,93LILAS,93045,2018,23110.0,0
nan,RAINCY,9,4.0,0,0,93,93RAINCY,93062,2018,14733.0,0
nan,LIVRY GARGAN,31,3.0,0,3,93,93LIVRY GARGAN,93046,2018,44678.0,0
nan,MONTFERMEIL,10,2.0,0,2,93,93MONTFERMEIL,93047,2018,25894.0,0
nan,MONTREUIL,9,5.0,0,0,93,93MONTREUIL,93048,2018,107564.0,0
nan,NEUILLY PLAISANCE,4,0.0,0,1,93,93NEUILLY PLAISANCE,93049,2018,21311.0,0
nan,NOISY LE GRAND,38,8.0,0,2,93,93NOISY LE GRAND,93051,2018,66683.0,0
nan,NOISY LE SEC,14,9.0,0,0,93,93NOISY LE SEC,93053,2018,43557.0,0
nan,PANTIN,19,7.0,0,2,93,93PANTIN,93055,2018,55469.0,0
nan,PAVILLONS SOUS BOIS,10,4.0,0,0,93,93PAVILLONS SOUS BOIS,93057,2018,23504.0,0
nan,ROSNY SOUS BOIS,31,7.0,0,2,93,93ROSNY SOUS BOIS,93064,2018,45003.0,0
nan,SAINT DENIS,45,14.0,0,0,93,93SAINT DENIS,93066,2018,112113.0,0
nan,SEVRAN,8,7.0,0,0,93,93SEVRAN,93071,2018,50753.0,0
nan,STAINS,7,4.0,0,0,93,93STAINS,93072,2018,39722.0,0
nan,ALFORTVILLE,8,7.0,0,0,94,94ALFORTVILLE,94002,2018,45043.0,0
nan,ARCUEIL,1,3.0,0,0,94,94ARCUEIL,94003,2018,20000.0,0
nan,BOISSY SAINT LEGER,6,3.0,0,0,94,94BOISSY SAINT LEGER,94004,2018,18894.0,0
nan,BRY SUR MARNE,29,2.0,0,0,94,94BRY SUR MARNE,94015,2018,73653.0,0
nan,CACHAN,5,6.0,0,0,94,94CACHAN,94016,2018,32000.0,0
nan,CHARENTON LE PONT,19,11.0,0,0,94,94CHARENTON LE PONT,94018,2018,31000.0,0
nan,FONTENAY SOUS BOIS,5,6.0,0,0,94,94FONTENAY SOUS BOIS,94033,2018,53998.0,0
nan,FRESNES,2,3.0,0,0,94,94FRESNES,94034,2018,26419.0,0
nan,GENTILLY,0,8.0,0,0,94,94GENTILLY,94037,2018,17000.0,0
nan,JOINVILLE LE PONT,18,1.0,0,0,94,94JOINVILLE LE PONT,94042,2018,18000.0,0
nan,HAY LES ROSES,15,3.0,0,0,94,94HAY LES ROSES,94038,2018,32000.0,0
nan,QUEUE EN BRIE,9,3.0,0,0,94,94QUEUE EN BRIE,94060,2018,12048.0,0
nan,LIMEIL BREVANNES,15,3.0,0,0,94,94LIMEIL BREVANNES,94044,2018,28000.0,0
nan,MAISONS ALFORT,6,8.0,0,0,94,94MAISONS ALFORT,94046,2018,54186.0,0
nan,NOGENT SUR MARNE,21,10.0,0,0,94,94NOGENT SUR MARNE,94052,2018,65111.0,0
nan,NOISEAU,3,0.0,0,0,94,94NOISEAU,94053,2018,10150.0,0
nan,ORLY,0,7.0,0,0,94,94ORLY,94054,2018,23000.0,0
nan,ORMESSON SUR MARNE,7,3.0,0,0,94,94ORMESSON SUR MARNE,94055,2018,10150.0,0
nan,RUNGIS,6,0.0,0,0,94,94RUNGIS,94065,2018,5618.0,0
nan,SANTENY,0,1.0,0,0,94,94SANTENY,94070,2018,3800.0,0
nan,SAINT MANDE,20,7.0,0,0,94,94SAINT MANDE,94067,2018,22800.0,0
nan,SAINT MAUR DES FOSSES,36,6.0,0,0,94,94SAINT MAUR DES FOSSES,94068,2018,76181.0,0
nan,SAINT MAURICE,7,0.0,0,0,94,94SAINT MAURICE,94069,2018,15000.0,0
nan,SUCY EN BRIE,10,5.0,0,0,94,94SUCY EN BRIE,94071,2018,26603.0,0
nan,VILLECRESNES,6,1.0,0,0,94,94VILLECRESNES,94075,2018,9813.0,0
nan,VILLEJUIF,27,0.0,0,0,94,94VILLEJUIF,94076,2018,57781.0,0
nan,VILLENEUVE LE ROI,12,2.0,0,0,94,94VILLENEUVE LE ROI,94077,2018,19978.0,0
